transaction_datetime,account_created_date,birth_date,amount,category,transaction_datetime_year,transaction_datetime_month,transaction_datetime_day,transaction_datetime_dayofweek,transaction_datetime_dayofyear,transaction_datetime_hour,transaction_datetime_minute,transaction_datetime_quarter,transaction_datetime_is_weekend,transaction_datetime_is_month_start,transaction_datetime_is_month_end,transaction_datetime_is_quarter_start,transaction_datetime_is_quarter_end,transaction_datetime_day_name,transaction_datetime_month_name,transaction_datetime_week_of_year,transaction_datetime_hour_sin,transaction_datetime_hour_cos,transaction_datetime_month_sin,transaction_datetime_month_cos,transaction_datetime_dayofweek_sin,transaction_datetime_dayofweek_cos,account_age_days,account_age_weeks,account_age_months,age_years,age_group,transaction_datetime_days_since,transaction_datetime_weeks_since,transaction_datetime_months_since,transaction_datetime_years_since,is_business_hours,time_of_day,season,is_holiday_season,is_business_day
2023-02-11 19:25:00,2021-05-03,1993-05-13,138.27724760806439,Electronics,2023,2,11,5,42,19,25,1,1,0,0,0,0,Saturday,February,6,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,649,92,21,31,26-35,688,98,22,1,0,Evening,Winter,0,0
2023-07-05 00:54:00,2021-03-08,1986-04-23,93.58487730586172,Clothing,2023,7,5,2,186,0,54,3,0,0,0,0,0,Wednesday,July,27,0.0,1.0,-0.5000000000000001,-0.8660254037844386,0.9749279121818236,-0.22252093395631434,849,121,27,38,36-45,544,77,17,1,0,Night,Summer,0,1
2024-02-02 02:05:00,2021-08-23,1999-11-14,139.38319353970178,Books,2024,2,2,4,33,2,5,1,0,0,0,0,0,Friday,February,5,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,893,127,29,25,18-25,332,47,10,0,0,Night,Winter,0,1
2023-08-11 04:52:00,2021-12-08,1974-11-01,54.6908573658925,Clothing,2023,8,11,4,223,4,52,3,0,0,0,0,0,Friday,August,32,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,611,87,20,50,46-55,507,72,16,1,0,Night,Summer,0,1
2024-09-25 04:32:00,2021-11-08,1990-03-17,98.27253950353837,Books,2024,9,25,2,269,4,32,3,0,0,0,0,0,Wednesday,September,39,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1052,150,34,34,26-35,96,13,3,0,0,Night,Summer,0,1
2023-05-13 16:50:00,2021-05-19,1987-03-14,184.05739621053695,Books,2023,5,13,5,133,16,50,2,1,0,0,0,0,Saturday,May,19,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,724,103,23,37,36-45,597,85,19,1,1,Afternoon,Spring,0,0
2023-06-12 13:11:00,2022-04-02,1982-08-13,96.69951419702655,Books,2023,6,12,0,163,13,11,2,0,0,0,0,0,Monday,June,24,-0.25881904510252035,-0.9659258262890684,1.2246467991473532e-16,-1.0,0.0,1.0,436,62,14,42,36-45,567,81,18,1,1,Afternoon,Spring,0,1
2023-08-03 09:19:00,2022-06-01,1979-03-05,116.54590189526108,Electronics,2023,8,3,3,215,9,19,3,0,0,0,0,0,Thursday,August,31,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,428,61,14,45,36-45,515,73,16,1,1,Morning,Summer,0,1
2023-08-23 20:49:00,2021-08-09,1968-06-25,72.64970617594349,Books,2023,8,23,2,235,20,49,3,0,0,0,0,0,Wednesday,August,34,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,744,106,24,56,56-65,495,70,16,1,0,Evening,Summer,0,1
2024-10-19 23:58:00,2022-10-17,1990-06-02,169.1150721210451,Books,2024,10,19,5,293,23,58,4,1,0,0,0,0,Saturday,October,42,-0.2588190451025207,0.9659258262890683,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,733,104,24,34,26-35,72,10,2,0,0,Evening,Fall,0,0
2024-08-10 10:33:00,2022-06-12,1964-12-27,139.85380033486862,Books,2024,8,10,5,223,10,33,3,1,0,0,0,0,Saturday,August,32,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,790,112,25,60,56-65,142,20,4,0,1,Morning,Summer,0,0
2023-01-09 17:28:00,2021-07-30,1984-08-23,151.87000987260177,Food,2023,1,9,0,9,17,28,1,0,0,0,0,0,Monday,January,2,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.0,1.0,528,75,17,40,36-45,721,103,23,1,1,Afternoon,Winter,0,1
2023-03-15 06:30:00,2020-06-15,1960-04-12,97.80084528731328,Electronics,2023,3,15,2,74,6,30,1,0,0,0,0,0,Wednesday,March,11,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1003,143,32,64,56-65,656,93,21,1,0,Night,Winter,0,1
2024-05-06 23:46:00,2024-01-16,1982-11-07,86.55898421698868,Food,2024,5,6,0,127,23,46,2,0,0,0,0,0,Monday,May,19,-0.2588190451025207,0.9659258262890683,0.49999999999999994,-0.8660254037844387,0.0,1.0,111,15,3,42,36-45,238,34,7,0,0,Evening,Spring,0,1
2023-09-10 10:49:00,2021-12-16,1983-11-22,149.85908701037178,Electronics,2023,9,10,6,253,10,49,3,1,0,0,0,0,Sunday,September,36,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,633,90,20,41,36-45,477,68,15,1,1,Morning,Summer,0,0
2023-08-18 22:43:00,2021-06-08,1985-03-20,130.91973387962395,Clothing,2023,8,18,4,230,22,43,3,0,0,0,0,0,Friday,August,33,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,801,114,26,39,36-45,500,71,16,1,0,Evening,Summer,0,1
2024-06-02 05:19:00,2021-11-13,1962-01-26,130.44413597898122,Food,2024,6,2,6,154,5,19,2,1,0,0,0,0,Sunday,June,22,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,932,133,30,62,56-65,211,30,6,0,0,Night,Spring,0,0
2023-06-23 22:44:00,2022-05-25,1960-01-02,64.9825432151655,Clothing,2023,6,23,4,174,22,44,2,0,0,0,0,0,Friday,June,25,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,394,56,12,64,56-65,556,79,18,1,0,Evening,Spring,0,1
2024-10-14 19:15:00,2024-04-05,1988-04-06,131.54389957024358,Books,2024,10,14,0,288,19,15,4,0,0,0,0,0,Monday,October,42,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,0.0,1.0,192,27,6,36,36-45,77,11,2,0,0,Evening,Fall,0,1
2023-06-17 17:41:00,2021-12-24,1967-03-01,152.87082559516026,Clothing,2023,6,17,5,168,17,41,2,1,0,0,0,0,Saturday,June,24,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,540,77,17,57,56-65,562,80,18,1,1,Afternoon,Spring,0,0
2023-06-19 22:07:00,2023-01-25,1962-12-03,97.16553057566539,Clothing,2023,6,19,0,170,22,7,2,0,0,0,0,0,Monday,June,25,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,0.0,1.0,145,20,4,62,56-65,560,80,18,1,0,Evening,Spring,0,1
2024-01-28 17:20:00,2021-06-02,1964-11-12,204.56411327211788,Clothing,2024,1,28,6,28,17,20,1,1,0,0,0,0,Sunday,January,4,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,970,138,31,60,56-65,337,48,11,0,1,Afternoon,Winter,0,0
2024-09-25 00:54:00,2023-09-25,1971-04-13,104.73872808342861,Clothing,2024,9,25,2,269,0,54,3,0,0,0,0,0,Wednesday,September,39,0.0,1.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,366,52,12,53,46-55,96,13,3,0,0,Night,Summer,0,1
2023-07-13 07:28:00,2021-01-14,1979-09-07,151.9255463760992,Electronics,2023,7,13,3,194,7,28,3,0,0,0,0,0,Thursday,July,28,0.9659258262890683,-0.25881904510252085,-0.5000000000000001,-0.8660254037844386,0.43388373911755823,-0.900968867902419,910,130,29,45,36-45,536,76,17,1,0,Morning,Summer,0,1
2024-05-31 05:04:00,2022-04-26,1963-03-22,74.95148895136967,Food,2024,5,31,4,152,5,4,2,0,0,1,0,0,Friday,May,22,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,766,109,25,61,56-65,213,30,6,0,0,Night,Spring,0,1
2023-01-29 14:21:00,2020-09-12,1978-06-27,173.68465990200778,Electronics,2023,1,29,6,29,14,21,1,1,0,0,0,0,Sunday,January,4,-0.5000000000000001,-0.8660254037844386,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,869,124,28,46,46-55,701,100,23,1,1,Afternoon,Winter,0,0
2023-06-14 14:33:00,2022-12-20,1972-12-25,116.00465579196954,Electronics,2023,6,14,2,165,14,33,2,0,0,0,0,0,Wednesday,June,24,-0.5000000000000001,-0.8660254037844386,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,176,25,5,52,46-55,565,80,18,1,1,Afternoon,Spring,0,1
2024-02-26 00:54:00,2022-11-11,1981-12-20,118.63704857721986,Electronics,2024,2,26,0,57,0,54,1,0,0,0,0,0,Monday,February,9,0.0,1.0,0.8660254037844386,0.5000000000000001,0.0,1.0,472,67,15,43,36-45,308,44,10,0,0,Night,Winter,0,1
2023-12-05 22:25:00,2021-07-22,1981-11-19,168.6586938351428,Clothing,2023,12,5,1,339,22,25,4,0,0,0,0,0,Tuesday,December,49,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,866,123,28,43,36-45,391,55,12,1,0,Evening,Fall,1,1
2024-10-09 10:09:00,2021-11-08,1967-04-08,122.20849528886092,Electronics,2024,10,9,2,283,10,9,4,0,0,0,0,0,Wednesday,October,41,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1066,152,35,57,56-65,82,11,2,0,1,Morning,Fall,0,1
2024-05-10 17:17:00,2021-09-11,1985-03-26,115.87008508919148,Food,2024,5,10,4,131,17,17,2,0,0,0,0,0,Friday,May,19,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,972,138,31,39,36-45,234,33,7,0,1,Afternoon,Spring,0,1
2023-12-31 16:25:00,2023-02-18,1982-11-13,189.51024396510405,Electronics,2023,12,31,6,365,16,25,4,1,0,1,0,1,Sunday,December,52,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,316,45,10,42,36-45,365,52,11,0,1,Afternoon,Fall,1,0
2023-12-08 07:46:00,2021-11-19,1987-09-20,133.37143569390085,Books,2023,12,8,4,342,7,46,4,0,0,0,0,0,Friday,December,49,0.9659258262890683,-0.25881904510252085,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,749,107,24,37,36-45,388,55,12,1,0,Morning,Fall,1,1
2024-05-14 07:48:00,2022-12-22,1978-07-19,80.49099970010639,Clothing,2024,5,14,1,135,7,48,2,0,0,0,0,0,Tuesday,May,20,0.9659258262890683,-0.25881904510252085,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,509,72,16,46,46-55,230,32,7,0,0,Morning,Spring,0,1
2024-10-18 11:26:00,2024-08-28,1971-07-14,138.5530893179631,Books,2024,10,18,4,292,11,26,4,0,0,0,0,0,Friday,October,42,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,51,7,1,53,46-55,73,10,2,0,1,Morning,Fall,0,1
2024-05-25 07:24:00,2022-06-13,1970-10-10,137.70947432345915,Food,2024,5,25,5,146,7,24,2,1,0,0,0,0,Saturday,May,21,0.9659258262890683,-0.25881904510252085,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,712,101,23,54,46-55,219,31,7,0,0,Morning,Spring,0,0
2023-11-23 13:03:00,2021-05-02,1986-11-06,112.78085836889787,Food,2023,11,23,3,327,13,3,4,0,0,0,0,0,Thursday,November,47,-0.25881904510252035,-0.9659258262890684,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,935,133,30,38,36-45,403,57,13,1,1,Afternoon,Fall,1,1
2023-08-05 00:00:00,2022-08-21,1993-11-19,106.19195956249291,Food,2023,8,5,5,217,0,0,3,1,0,0,0,0,Saturday,August,31,0.0,1.0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,349,49,11,31,26-35,514,73,16,1,0,Night,Summer,0,0
2023-10-28 18:30:00,2023-05-26,1965-04-06,95.65643748712384,Food,2023,10,28,5,301,18,30,4,1,0,0,0,0,Saturday,October,43,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,155,22,5,59,56-65,429,61,14,1,0,Afternoon,Fall,0,0
2023-05-12 15:13:00,2022-07-10,1987-01-03,175.82961120550834,Electronics,2023,5,12,4,132,15,13,2,0,0,0,0,0,Friday,May,19,-0.7071067811865475,-0.7071067811865477,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,306,43,10,37,36-45,598,85,19,1,1,Afternoon,Spring,0,1
2023-03-11 20:47:00,2022-07-31,1999-08-27,153.89051728695827,Clothing,2023,3,11,5,70,20,47,1,1,0,0,0,0,Saturday,March,10,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,223,31,7,25,18-25,660,94,21,1,0,Evening,Winter,0,0
2023-09-09 04:40:00,2021-09-14,1966-11-07,162.13006432891825,Food,2023,9,9,5,252,4,40,3,1,0,0,0,0,Saturday,September,36,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,725,103,23,58,56-65,478,68,15,1,0,Night,Summer,0,0
2024-02-19 01:49:00,2023-11-25,1963-09-12,72.6311511045174,Books,2024,2,19,0,50,1,49,1,0,0,0,0,0,Monday,February,8,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,0.0,1.0,86,12,2,61,56-65,315,45,10,0,0,Night,Winter,0,1
2024-03-20 05:08:00,2024-02-01,1985-06-14,126.26570821535839,Food,2024,3,20,2,80,5,8,1,0,0,0,0,0,Wednesday,March,12,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,48,6,1,39,36-45,285,40,9,0,0,Night,Winter,0,1
2023-07-01 00:40:00,2022-09-11,1971-11-19,170.85419687713082,Clothing,2023,7,1,5,182,0,40,3,1,1,0,1,0,Saturday,July,26,0.0,1.0,-0.5000000000000001,-0.8660254037844386,-0.9749279121818236,-0.2225209339563146,293,41,9,53,46-55,548,78,18,1,0,Night,Summer,0,0
2023-06-16 15:12:00,2021-03-15,1996-05-24,95.92718416731572,Books,2023,6,16,4,167,15,12,2,0,0,0,0,0,Friday,June,24,-0.7071067811865475,-0.7071067811865477,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,823,117,27,28,26-35,563,80,18,1,1,Afternoon,Spring,0,1
2023-04-01 08:52:00,2022-11-10,1975-09-13,118.21483692463839,Books,2023,4,1,5,91,8,52,2,1,1,0,1,0,Saturday,April,13,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,142,20,4,49,46-55,639,91,20,1,0,Morning,Spring,0,0
2024-12-14 12:30:00,2023-05-23,1984-06-22,212.02416948518183,Books,2024,12,14,5,349,12,30,4,1,0,0,0,0,Saturday,December,50,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,571,81,18,40,36-45,16,2,0,0,1,Morning,Fall,1,0
2024-06-14 08:10:00,2022-08-08,1963-11-17,99.15152053878664,Electronics,2024,6,14,4,166,8,10,2,0,0,0,0,0,Friday,June,24,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,676,96,22,61,56-65,199,28,6,0,0,Morning,Spring,0,1
2023-02-08 03:33:00,2021-06-10,1966-10-11,105.01321009420677,Food,2023,2,8,2,39,3,33,1,0,0,0,0,0,Wednesday,February,6,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,608,86,19,58,56-65,691,98,22,1,0,Night,Winter,0,1
2023-05-06 05:45:00,2023-03-13,1987-06-09,151.15182024715952,Electronics,2023,5,6,5,126,5,45,2,1,0,0,0,0,Saturday,May,18,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,54,7,1,37,36-45,604,86,19,1,0,Night,Spring,0,0
2024-03-26 03:37:00,2024-02-25,1982-07-18,138.9619032592061,Books,2024,3,26,1,86,3,37,1,0,0,0,0,0,Tuesday,March,13,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,30,4,0,42,36-45,279,39,9,0,0,Night,Winter,0,1
2023-06-22 18:05:00,2020-11-24,1987-11-15,78.55129449711825,Electronics,2023,6,22,3,173,18,5,2,0,0,0,0,0,Thursday,June,25,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,940,134,30,37,36-45,557,79,18,1,0,Afternoon,Spring,0,1
2024-10-14 01:17:00,2024-04-27,1985-09-22,67.40014026913241,Electronics,2024,10,14,0,288,1,17,4,0,0,0,0,0,Monday,October,42,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,0.0,1.0,170,24,5,39,36-45,77,11,2,0,0,Night,Fall,0,1
2023-08-08 12:40:00,2021-09-30,1988-03-01,120.00297065555462,Electronics,2023,8,8,1,220,12,40,3,0,0,0,0,0,Tuesday,August,32,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,677,96,22,36,36-45,510,72,16,1,1,Morning,Summer,0,1
2024-09-29 22:18:00,2024-02-25,1995-03-17,99.20745552507162,Food,2024,9,29,6,273,22,18,3,1,0,0,0,0,Sunday,September,39,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,217,31,7,29,26-35,92,13,3,0,0,Evening,Summer,0,0
2023-02-27 12:10:00,2022-07-12,1962-04-13,140.87212495531855,Books,2023,2,27,0,58,12,10,1,0,0,0,0,0,Monday,February,9,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.0,1.0,230,32,7,62,56-65,672,96,22,1,1,Morning,Winter,0,1
2024-10-21 00:23:00,2024-01-09,1974-08-25,102.9388979342838,Books,2024,10,21,0,295,0,23,4,0,0,0,0,0,Monday,October,43,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,286,40,9,50,46-55,70,10,2,0,0,Night,Fall,0,1
2024-04-20 21:06:00,2022-09-22,1997-10-27,139.8588587727016,Food,2024,4,20,5,111,21,6,2,1,0,0,0,0,Saturday,April,16,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,576,82,18,27,26-35,254,36,8,0,0,Evening,Spring,0,0
2024-03-31 20:14:00,2023-08-21,1997-07-25,138.1934138025258,Electronics,2024,3,31,6,91,20,14,1,1,0,1,0,1,Sunday,March,13,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,223,31,7,27,26-35,274,39,9,0,0,Evening,Winter,0,0
2023-12-27 00:11:00,2021-12-25,1966-06-17,157.29987346363697,Electronics,2023,12,27,2,361,0,11,4,0,0,0,0,0,Wednesday,December,52,0.0,1.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,732,104,24,58,56-65,369,52,12,1,0,Night,Fall,1,1
2023-01-01 06:14:00,2020-09-22,1977-01-09,176.34443806015594,Clothing,2023,1,1,6,1,6,14,1,1,1,0,1,0,Sunday,January,52,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,831,118,27,47,46-55,729,104,23,1,0,Night,Winter,0,0
2024-01-22 20:18:00,2021-05-26,1969-10-25,92.60884424759941,Clothing,2024,1,22,0,22,20,18,1,0,0,0,0,0,Monday,January,4,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.0,1.0,971,138,31,55,46-55,343,49,11,0,0,Evening,Winter,0,1
2023-12-14 00:48:00,2022-09-27,1966-02-06,147.75306470673635,Clothing,2023,12,14,3,348,0,48,4,0,0,0,0,0,Thursday,December,50,0.0,1.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,443,63,14,58,56-65,382,54,12,1,0,Night,Fall,1,1
2023-07-09 16:34:00,2020-12-12,1986-04-01,205.90111385521016,Food,2023,7,9,6,190,16,34,3,1,0,0,0,0,Sunday,July,27,-0.8660254037844385,-0.5000000000000004,-0.5000000000000001,-0.8660254037844386,-0.7818314824680299,0.6234898018587334,939,134,30,38,36-45,540,77,17,1,1,Afternoon,Summer,0,0
2024-05-19 11:37:00,2023-10-15,1960-12-21,190.0657867687414,Books,2024,5,19,6,140,11,37,2,1,0,0,0,0,Sunday,May,20,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,217,31,7,64,56-65,225,32,7,0,1,Morning,Spring,0,0
2023-07-10 10:34:00,2023-04-27,1993-04-17,113.83604941113825,Clothing,2023,7,10,0,191,10,34,3,0,0,0,0,0,Monday,July,28,0.49999999999999994,-0.8660254037844387,-0.5000000000000001,-0.8660254037844386,0.0,1.0,74,10,2,31,26-35,539,77,17,1,1,Morning,Summer,0,1
2024-05-22 07:45:00,2024-01-31,1963-11-22,111.43503122471803,Books,2024,5,22,2,143,7,45,2,0,0,0,0,0,Wednesday,May,21,0.9659258262890683,-0.25881904510252085,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,112,16,3,61,56-65,222,31,7,0,0,Morning,Spring,0,1
2024-01-04 13:09:00,2022-12-13,1985-04-01,88.82740071211875,Books,2024,1,4,3,4,13,9,1,0,0,0,0,0,Thursday,January,1,-0.25881904510252035,-0.9659258262890684,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,387,55,12,39,36-45,361,51,11,0,1,Afternoon,Winter,0,1
2024-02-13 01:45:00,2021-06-23,1966-02-09,102.13316707881776,Books,2024,2,13,1,44,1,45,1,0,0,0,0,0,Tuesday,February,7,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,965,137,31,58,56-65,321,45,10,0,0,Night,Winter,0,1
2023-04-27 08:02:00,2022-03-19,1994-08-24,93.0062123312123,Food,2023,4,27,3,117,8,2,2,0,0,0,0,0,Thursday,April,17,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,404,57,13,30,26-35,613,87,20,1,0,Morning,Spring,0,1
2023-05-14 20:25:00,2022-11-04,1978-04-18,138.30403128619596,Food,2023,5,14,6,134,20,25,2,1,0,0,0,0,Sunday,May,19,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,191,27,6,46,46-55,596,85,19,1,0,Evening,Spring,0,0
2023-02-27 07:47:00,2022-03-13,1986-09-18,48.204369644097085,Food,2023,2,27,0,58,7,47,1,0,0,0,0,0,Monday,February,9,0.9659258262890683,-0.25881904510252085,0.8660254037844386,0.5000000000000001,0.0,1.0,351,50,11,38,36-45,672,96,22,1,0,Morning,Winter,0,1
2024-07-09 01:05:00,2023-03-18,1987-12-16,69.17206745762712,Food,2024,7,9,1,191,1,5,3,0,0,0,0,0,Tuesday,July,28,0.25881904510252074,0.9659258262890683,-0.5000000000000001,-0.8660254037844386,0.7818314824680298,0.6234898018587336,479,68,15,37,36-45,174,24,5,0,0,Night,Summer,0,1
2024-11-15 20:28:00,2021-12-15,1994-11-27,85.42315527623855,Clothing,2024,11,15,4,320,20,28,4,0,0,0,0,0,Friday,November,46,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1066,152,35,30,26-35,45,6,1,0,0,Evening,Fall,1,1
2024-11-02 11:04:00,2024-04-03,1990-04-05,206.8511754191627,Electronics,2024,11,2,5,307,11,4,4,1,0,0,0,0,Saturday,November,44,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,213,30,6,34,26-35,58,8,1,0,1,Morning,Fall,1,0
2023-06-22 01:47:00,2023-02-02,1976-07-16,108.57470471211963,Electronics,2023,6,22,3,173,1,47,2,0,0,0,0,0,Thursday,June,25,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,140,20,4,48,46-55,557,79,18,1,0,Night,Spring,0,1
2023-05-29 04:14:00,2021-12-08,1985-07-09,128.19022744083705,Electronics,2023,5,29,0,149,4,14,2,0,0,0,0,0,Monday,May,22,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.0,1.0,537,76,17,39,36-45,581,83,19,1,0,Night,Spring,0,1
2023-03-21 11:35:00,2022-05-01,1963-06-11,157.28740147200392,Clothing,2023,3,21,1,80,11,35,1,0,0,0,0,0,Tuesday,March,12,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,324,46,10,61,56-65,650,92,21,1,1,Morning,Winter,0,1
2023-08-01 14:42:00,2021-01-10,1961-12-12,129.87927435748486,Electronics,2023,8,1,1,213,14,42,3,0,1,0,0,0,Tuesday,August,31,-0.5000000000000001,-0.8660254037844386,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,933,133,30,63,56-65,517,73,16,1,1,Afternoon,Summer,0,1
2023-07-22 15:22:00,2020-10-22,1989-04-18,184.2088023204089,Clothing,2023,7,22,5,203,15,22,3,1,0,0,0,0,Saturday,July,29,-0.7071067811865475,-0.7071067811865477,-0.5000000000000001,-0.8660254037844386,-0.9749279121818236,-0.2225209339563146,1003,143,32,35,26-35,527,75,17,1,1,Afternoon,Summer,0,0
